Player ID,Year,Name,College,5 star recruit,POS,Height (in),Weight (lbs),BMI,Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Weight adjusted Bench,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,Speed Score,Vertical Jump Power,Broad Jump Power,Drafted,Rnd,Pick,G,Cmp,Pass_Att,Pct,Pass_Yds,Y/A,AY/A,Pass_TD,Pass_Int,Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TDs,Rec,Rec_Yds,Rec_Avg,Rec_Tds,Pro Bowl,Players AV,Games Played,AV Per Game
2015Todd Gurley,2015,Todd Gurley,Georgia,0,RB,72.63,222,29.59,10,31.5,12,4.52,17,17.22972973,,,,,,106.3724668,0,0,1,1,10,30,0,0,0,0,0,0,0,0,0,30,510,3285,6.533333333,36,65,615,8,1,59,88,0.670454545
2015Rannell Hall,2015,Rannell Hall,Central Florida,0,WR,72.38,198,26.57,8.63,30.5,,4.6,16,18.18181818,41,132,4.15,6.86,,88.44308018,5071.274396,9099.387232,0,#N/A,0,37,0,0,0,0,0,0,0,0,0,40,253,5.6,2,141,2017,14.56666667,9,0,0,0,0
2015Connor Halliday,2015,Connor Halliday,Washington State,0,QB,75,196,24.5,8.38,31.25,31,4.87,,0,,,,,,69.68996111,0,0,0,#N/A,0,31,955,1531,60.8,10348,6.766666667,6.366666667,81,46,128.6666667,106,-464,-4.6,0,0,0,0,0,0,0,0,0
2015Ray Hamilton,2015,Ray Hamilton,Iowa,0,TE,76,252,30.67,,,,4.78,,0,,,,,,96.54259096,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Connor Hamlett,2015,Connor Hamlett,Oregon State,0,TE,79,265,29.85,,,,4.82,,0,,,,,,98.19462516,0,0,0,#N/A,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1109,10.8,10,0,0,0,0
2015Kevin Haplea,2015,Kevin Haplea,Florida State,0,TE,75,247,30.87,,,,4.86,,0,,,,,,88.54863522,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Justin Hardy,2015,Justin Hardy,East Carolina (NC),0,WR,70.25,192,27.35,10,32.13,,4.56,11,12.890625,36.5,114,4.21,6.63,,88.81204161,4639.889654,8199.996098,1,4,107,49,0,0,0,0,0,0,0,0,0,1,7,7,1,387,4541,11.625,35,0,9,73,0.123287671
2015Chris Harper,2015,Chris Harper,California,0,WR,71,176,24.54,,,,4.53,,0,,,,,,83.58913969,0,0,0,#N/A,0,74,0,0,0,0,0,0,0,0,0,18,73,3.84,1,286,3764,13.23333333,25,0,1,14,0.071428571
2015Josh Harper,2015,Josh Harper,Frenso State (CA),0,WR,72.88,191,25.28,8.75,30.88,,4.64,13,15.31413613,32,108,4.36,7.15,12.26,82.41218726,4321.836647,7939.720902,0,#N/A,0,37,0,0,0,0,0,0,0,0,0,3,-6,-2,0,204,2605,13.06666667,25,0,0,0,0
2015Alonzo Harris,2015,Alonzo Harris,Louisiana-Lafayette,0,RB,73,243,32.06,,,,4.56,,0,,,,,,112.4027402,0,0,0,#N/A,0,49,0,0,0,0,0,0,0,0,0,49,704,3330,4.725,44,29,234,7.3,0,0,0,0
2015R.J. Harris,2015,R.J. Harris,New Hampshire,0,WR,73,191,25.2,,,,4.68,,0,,,,,,79.63059313,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Dee Hart,2015,Dee Hart,Colorado State,0,RB,67.5,199,30.7,9,29.75,,4.8,,0,33,113,4.38,7.2,,74.97528453,4572.671867,8461.596067,0,#N/A,0,13,0,0,0,0,0,0,0,0,0,13,194,1275,6.6,16,18,189,10.5,0,0,0,0
2015Nick Harwell,2015,Nick Harwell,Kansas,0,WR,71,193,26.92,,,,4.57,,0,,,,,,88.49576837,0,0,0,#N/A,0,46,0,0,0,0,0,0,0,0,0,14,32,2.25,0,273,3636,12.95,28,0,0,0,0
2015Braylon Heard,2015,Braylon Heard,Kentucky,0,RB,69.63,198,28.71,9,30.25,,4.63,19,21.59090909,30.5,116,4.4,7.19,,86.17300184,4373.962963,8530.101055,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Grant Hedrick,2015,Grant Hedrick,Boise State,0,QB,73,191,25.2,,,,4.76,,0,,,,,,74.41072775,0,0,0,#N/A,0,27,461,657,69.9,5521,8.2,8.2,39,19,153.6,223,869,3.95,14,0,0,0,0,0,0,0,0
2015Taylor Heinicke,2015,Taylor Heinicke,Old Dominion (VA),0,QB,73,211,27.84,,,,4.76,,0,,,,,,82.20242699,0,0,0,#N/A,0,12,289,457,63.2,3476,7.6,7.3,30,16,141.8,80,139,1.7,2,0,0,0,0,0,1,8,0.125
2015Jeff Heuerman,2015,Jeff Heuerman,Ohio State,0,TE,77.13,254,30.02,10.13,33.25,,4.8,26,23.03149606,,,,,,95.69709684,0,0,1,3,92,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,5,51,0.098039216
2015Austin Hill,2015,Austin Hill,Arizona,0,WR,74,214,27.47,,,,4.59,,0,,,,,,96.4257503,0,0,0,#N/A,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1999,14.9,15,0,0,0,0
2015Joe Hill,2015,Joe Hill,Utah State,0,RB,70,183,26.25,,,,4.3,,0,,,,,,107.0550757,0,0,0,#N/A,0,13,0,0,0,0,0,0,0,0,0,13,118,507,4.3,4,7,148,21.1,0,0,0,0
2015Keshawn Hill,2015,Keshawn Hill,Sam Houston State (TX),0,RB,70,211,30.27,,,,4.59,,0,,,,,,95.07398745,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Nick Hill,2015,Nick Hill,Michigan State,0,RB,68,197,29.95,,,,4.4,,0,,,,,,105.1200396,0,0,0,#N/A,0,12,0,0,0,0,0,0,0,0,0,12,107,622,5.8,9,4,48,12,0,0,0,0
2015Kenny Hilliard,2015,Kenny Hilliard,Louisiana State,0,RB,71.63,226,30.97,9.25,31.25,,4.83,,0,27,111,4.4,7.17,,83.05196491,4697.32179,9524.230993,1,7,235,23,0,0,0,0,0,0,0,0,0,23,172,911,5.35,12,7,56,7.9,0,0,0,0
2015Gabe Holmes,2015,Gabe Holmes,Purdue,0,TE,77,256,30.35,,,,4.78,,0,,,,,,98.07501304,0,0,0,#N/A,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,25,158,6.3,2,0,0,0,0
2015Brett Hundley,2015,Brett Hundley,UCLA,0,QB,75.25,226,28.06,10.5,32.13,26,4.63,,0,36,120,3.98,6.93,,98.3590829,5424,9902.82384,1,5,147,40,837,1241,67.46666667,9966,8.033333333,8.366666667,75,25,151.1,479,1747,3.666666667,30,0,0,0,0,0,5,18,0.277777778
2015Akeem Hunt,2015,Akeem Hunt,Purdue,0,RB,69,189,27.91,,,,4.38,,0,,,,,,102.7058918,0,0,0,#N/A,0,24,0,0,0,0,0,0,0,0,0,24,296,1413,4.65,7,86,633,7.5,0,2,30,0.066666667
2015Joey Iosefa,2015,Joey Iosefa,Hawaii,0,FB,71.75,247,33.73,10.25,31.75,,5.02,30,27.32793522,31.5,110,4.33,7.24,,77.78790593,5545.136247,10362.23142,1,7,231,32,0,0,0,0,0,0,0,0,0,32,512,2218,4.375,21,60,438,7.45,0,0,0,0
2015Jesse James,2015,Jesse James,Penn State,0,TE,79,261,29.4,9.38,33,,4.83,26,22.4137931,37.5,121,4.5,7.53,12.15,95.91399488,6393.168229,11484,1,5,160,23,0,0,0,0,0,0,0,0,0,0,0,0,0,63,729,11.85,6,0,12,88,0.136363636
2015Jordon James,2015,Jordon James,UCLA,0,RB,68,194,29.49,,,,4.43,,0,,,,,,100.7434503,0,0,0,#N/A,0,7,0,0,0,0,0,0,0,0,0,7,101,534,5.3,5,10,55,5.5,0,0,0,0
2015Matt Joeckel,2015,Matt Joeckel,Texas Christian,0,QB,76,237,28.85,,,,4.95,,0,,,,,,78.95098378,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015Anthony Johnson,2015,Anthony Johnson,West Texas A&M,1,WR,73,194,25.59,10.38,33,,4.56,20,23.19587629,24.5,102,4.83,7.93,,89.73716704,3841.004035,7837.215832,0,#N/A,0,34,0,0,0,0,0,0,0,0,0,5,6,0.5,0,93,1141,12.26666667,7,0,2,22,0.090909091
2015David Johnson,2015,David Johnson,Northern Iowa,0,RB,72.63,224,29.85,9.63,31.25,,4.5,25,25.11160714,41.5,127,4.27,6.82,,109.2516385,5772.07623,10097.40719,1,3,86,14,258,400,64.5,4059,10.1,10.4,46,18,178.7,92,186,2,3,0,0,0,0,1,3,98,0.030612245
2015Duke Johnson,2015,Duke Johnson,Miami (FL),1,RB,69.13,207,30.45,9.25,30.38,,4.54,,0,33.5,121,,,,97.44889742,4792.396478,9108,1,3,77,33,0,0,0,0,0,0,0,0,0,33,526,3519,6.633333333,26,69,719,12.86666667,0,30,91,0.32967033
2015Gus Johnson,2015,Gus Johnson,Stephen F. Austin (TX),0,RB,69.63,215,31.17,9.13,29.63,,4.7,26,27.20930233,36.5,120,4.13,7.09,11.76,88.12051444,5195.709769,9420.827989,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Malcolm Johnson,2015,Malcolm Johnson,Mississippi State,0,FB,73,231,30.47,,,,4.76,,0,,,,,,89.99412623,0,0,1,6,195,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Vernon Johnson,2015,Vernon Johnson,Texas A&M-Commerce,0,WR,71,188,26.22,,,,4.47,,0,,,,,,94.17979752,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Chris Jones,2015,Chris Jones,Alabama,1,WR,70.13,182,26.01,9,32.75,,4.63,8,9.89010989,32.5,119,4.19,6.91,,79.20952694,4150.238547,7941.542419,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,1,2,2,0,47,941,19.95,3,1,10,32,0.3125
2015Matt Jones,2015,Matt Jones,Florida,0,RB,74.38,231,29.35,8.63,32,,4.61,20,19.48051948,31.5,112,4.2,,,102.2912001,5185.937138,9778.696846,1,3,95,38,405,728,55.56666667,5582,7.666666667,7.333333333,49,27,134.9666667,308,1943,6.566666667,19,0,0,0,0,0,9,25,0.36
2015Tebucky Jones,2015,Tebucky Jones,Fordham (NY),0,WR,71,197,27.47,,,,4.53,,0,,,,,,93.56284385,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,32,109,0.293577982
2015Tony Jones,2015,Tony Jones,Northwestern,0,WR,71,197,27.47,,,,4.42,,0,,,,,,103.2302893,0,0,0,#N/A,0,112,0,0,0,0,0,0,0,0,0,297,1384,6.92,9,321,3632,10.62,21,1,8,43,0.186046512
2015Terris Jones-Grigsby,2015,Terris Jones-Grigsby,Arizona,0,RB,67,198,31.01,,,,4.56,,0,,,,,,91.58741791,0,0,0,#N/A,0,10,0,0,0,0,0,0,0,0,0,10,121,567,4.7,3,15,187,12.5,0,0,0,0
2015Hunter Joyer,2015,Hunter Joyer,Florida,0,FB,71,232,32.35,,,,4.73,,0,,,,,,92.69865175,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Taylor Kelly,2015,Taylor Kelly,Arizona State,0,QB,74,198,25.42,,,,4.84,,0,,,,,,72.16286038,0,0,0,#N/A,0,37,708,1121,62.96666667,8788,7.866666667,8.333333333,79,26,148.4,402,1380,3.366666667,13,0,0,0,0,0,0,0,0
2015Malcome Kennedy,2015,Malcome Kennedy,Texas A&M,0,WR,71,207,28.87,,,,4.57,,0,,,,,,94.91515053,0,0,0,#N/A,0,35,0,0,0,0,0,0,0,0,0,2,4,2,0,139,1554,11.16666667,15,0,0,0,0
2015Nigel King,2015,Nigel King,Kansas,0,WR,74,213,27.34,,,,4.57,,0,,,,,,97.66631431,0,0,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,63,987,15.75,5,0,0,0,0
2015Ben Koyack,2015,Ben Koyack,Notre Dame,0,TE,76.88,255,30.33,10.75,32.63,,4.77,,0,,,,,,98.51370663,0,0,1,7,229,13,0,0,0,0,0,0,0,0,0,0,0,0,0,30,317,10.6,2,0,1,48,0.020833333
2015Tyler Kroft,2015,Tyler Kroft,Rutgers,0,TE,77.5,246,28.79,9.63,33,32,4.69,17,15.54878049,,,,,,101.6889427,0,0,1,3,85,13,0,0,0,0,0,0,0,0,0,0,0,0,0,43,573,13.3,4,0,8,72,0.111111111
2015Jake Kumerow,2015,Jake Kumerow,Wisconsin-Whitewater,0,WR,77,209,24.78,,,,4.54,,0,,,,,,98.39043266,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,3,25,0.12
2015Marlin Lane,2015,Marlin Lane,Tennessee,0,RB,71,210,29.29,,,,4.59,,0,,,,,,94.62339983,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Jeremy Langford,2015,Jeremy Langford,Michigan State,0,RB,71.63,208,28.5,8.75,31.5,,4.42,,0,34.5,118,4.32,7.22,,108.9944171,4886.893492,9037.833369,1,4,106,27,0,0,0,0,0,0,0,0,0,27,568,2944,5.2,40,39,219,5.6,0,7,29,0.24137931
2015Paul Lasike,2015,Paul Lasike,Brigham Young,0,FB,70,257,36.87,,,,4.73,,0,,,,,,102.6877306,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Zach Laskey,2015,Zach Laskey,Georgia Tech,0,FB,73,218,28.76,,,,4.76,,0,,,,,,84.92952172,0,0,0,#N/A,0,38,0,0,0,0,0,0,0,0,0,38,388,2033,5.333333333,17,15,225,15.5,0,0,0,0
2015Khari Lee,2015,Khari Lee,Bowie State (MD),0,TE,76,267,32.5,,,,4.85,,0,,,,,,96.51044156,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Matt Lengel,2015,Matt Lengel,Eastern Kentucky,0,TE,79,265,29.85,,,,4.79,,0,,,,,,100.677823,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Dez Lewis,2015,Dez Lewis,Central Arkansas,0,WR,75.75,214,26.22,,,,4.58,16,16.82242991,33.5,119,4.28,7.11,,97.27065873,4954.458194,9337.85757,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Jameon Lewis,2015,Jameon Lewis,Mississippi State,0,WR,68,184,27.97,,,,4.57,,0,,,,,,84.36902269,0,0,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,20,173,8.5,3,96,1303,13.15,7,0,0,0,0
2015Tony Lippett,2015,Tony Lippett,Michigan State,0,WR,74.5,192,24.32,9.88,32.75,,4.61,10,11.71875,36,114,4.13,6.92,11.44,85.02125725,4608,8199.996098,1,5,156,38,0,0,0,0,0,0,0,0,0,5,54,9.5,1,145,2203,14.4,15,0,5,28,0.178571429
2015Tyler Lockett,2015,Tyler Lockett,Kansas State,0,WR,69.88,182,26.2,8.38,30,,4.4,,0,35.5,121,4.07,6.89,11.14,97.11597568,4337.560605,8008,1,3,69,38,0,0,0,0,0,0,0,0,0,12,82,6.2,0,231,3464,15.16666667,26,1,50,95,0.526315789
2015Deon Long,2015,Deon Long,Maryland,0,WR,71.63,192,26.31,9.5,31,,4.51,12,14.0625,34,120,4.27,6.98,,92.81647204,4478.171055,8413.018483,0,#N/A,0,30,0,0,0,0,0,0,0,0,0,9,38,9.533333333,0,130,1873,14.6,7,0,0,0,0
2015Jerry Lovelocke,2015,Jerry Lovelocke,Prairie View A&M,0,QB,76.5,248,29.79,10.5,34.25,,4.99,,0,31.5,113,4.51,7.3,,79.99806714,5567.586192,10545.10465,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015Keanon Lowe,2015,Keanon Lowe,Oregon,0,WR,69,186,27.46,,,,4.46,,0,,,,,,94.01637565,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Tello Luckett,2015,Tello Luckett,Harding (AR),0,WR,71.75,211,28.81,,,,4.65,17,18.12796209,34,118,4.5,7.51,,90.26110364,4921.323399,9168.186735,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Terrence Magee,2015,Terrence Magee,Louisiana State,0,RB,68.5,213,31.91,9,30,,4.57,22,23.23943662,37,115,4.37,7.52,,97.66631431,5182.513676,9136.682111,0,#N/A,0,26,0,0,0,0,0,0,0,0,0,26,198,1197,6.2,11,23,220,9.15,0,0,0,0
2015Devin Mahina,2015,Devin Mahina,Brigham Young,0,TE,78,256,29.58,,,,4.83,,0,,,,,,94.07656202,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Andrew Manley,2015,Andrew Manley,Eastern Illinois,0,QB,75,225,28.12,,,,4.9,,0,,,,,,78.0599365,0,0,0,#N/A,0,12,207,384,53.9,2764,7.2,6.8,18,11,124.1,64,-194,-3,2,0,0,0,0,0,0,0,0
2015Sean Mannion,2015,Sean Mannion,Oregon State,0,QB,77.63,229,26.71,9,33.5,40,5.14,,0,31,105,4.39,7.29,,65.61649104,5100.072156,9386.206902,1,3,89,47,1187,1838,64.45,13600,7.4,6.925,83,54,135.2,132,-804,-5.9,2,0,0,0,0,0,1,13,0.076923077
2015Marcus Mariota,2015,Marcus Mariota,Oregon,0,QB,75.75,222,27.2,9.88,32,,4.52,,0,36,121,4.11,6.87,,106.3724668,5328,9768,1,1,2,41,779,1167,66.76666667,10796,9.166666667,10.4,105,14,170.8666667,337,2237,6.733333333,29,0,0,0,0,0,49,64,0.765625
2015Venric Mark,2015,Venric Mark,West Texas A&M,0,RB,67,175,27.41,,,,4.38,,0,,,,,,95.09804794,0,0,0,#N/A,0,13,0,0,0,0,0,0,0,0,0,13,226,1366,6,12,20,104,5.2,0,0,0,0
2015Kevonte Martin-Manley,2015,Kevonte Martin-Manley,Iowa,0,WR,73,205,27.04,,,,4.56,,0,,,,,,94.82535692,0,0,0,#N/A,0,50,0,0,0,0,0,0,0,0,0,2,14,7,0,174,1799,10.35,12,0,0,0,0
2015Hutson Mason,2015,Hutson Mason,Georgia,0,QB,74,207,26.57,,,,4.79,,0,,,,,,78.64267682,0,0,0,#N/A,0,13,188,277,67.9,2168,7.8,8.7,21,4,155.7,43,3,0.1,4,0,0,0,0,0,0,0,0
2015Vince Mayle,2015,Vince Mayle,Washington State,0,WR,74,224,28.76,9,31.75,,4.67,,0,35.5,117,4.13,6.93,,94.19123511,5338.536129,9691.721828,1,4,123,23,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2022,13.4,16,0,0,0,0
2015Tre McBride,2015,Tre McBride,William & Mary (VA),0,WR,72.25,210,28.28,9,32.13,,4.41,16,17.14285714,38,122,4.08,6.96,11.7,111.0439578,5178.107762,9278.103254,1,7,245,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,1,17,0.058823529
2015Justin McCay,2015,Justin McCay,Kansas,0,WR,74,210,26.96,,,,4.54,,0,,,,,,98.86120028,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Lyle McCombs,2015,Lyle McCombs,Rhode Island,0,RB,68,171,26,,,,4.57,,0,,,,,,78.40816783,0,0,0,#N/A,0,35,0,0,0,0,0,0,0,0,0,35,677,2681,3.966666667,18,63,477,7.5,0,0,0,0
2015Mike McFarland,2015,Mike McFarland,South Florida,0,TE,77,260,30.83,,,,4.82,,0,,,,,,96.34189639,0,0,0,#N/A,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,50,603,12.1,2,0,0,0,0
2015Connor McLaurin,2015,Connor McLaurin,South Carolina,0,FB,71,243,33.89,,,,4.85,,0,,,,,,87.83534569,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Matt Miller,2015,Matt Miller,Boise State,0,WR,75,220,27.5,,,,4.79,,0,,,,,,83.58158889,0,0,0,#N/A,0,11,154,240,64.2,2059,8.6,8.4,22,11,157.3,129,309,2.4,8,294,3938,14.7,37,0,0,0,0
2015Matt Milton,2015,Matt Milton,Louisville,0,WR,77,205,24.31,,,,4.62,,0,,,,,,89.99449712,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Nick Montana,2015,Nick Montana,Tulane (LA),0,QB,73,207,27.31,,,,4.84,,0,,,,,,75.44299039,0,0,0,#N/A,0,11,158,296,53.4,1717,5.8,5.2,14,10,111,45,4,0.1,0,0,0,0,0,0,0,0,0
2015Ty Montgomery,2015,Ty Montgomery,Stanford,0,WR,71.88,221,30.07,10.13,31,,4.55,,0,40.5,121,4.21,6.97,11.57,103.1280207,5625.741551,9724,1,3,94,25,0,0,0,0,0,0,0,0,0,36,303,9.25,3,122,1562,12.8,13,0,17,64,0.265625
2015Raheem Mostert,2015,Raheem Mostert,Purdue,0,RB,71,190,26.5,,,,4.34,,0,,,,,,107.1086828,0,0,0,#N/A,0,11,0,0,0,0,0,0,0,0,0,11,93,529,5.7,3,18,116,6.4,0,14,58,0.24137931
2015Keith Mumphery,2015,Keith Mumphery,Michigan State,0,WR,71.63,215,29.46,9.13,31.13,,4.54,,0,32.5,121,4.25,7.07,,101.2150384,4902.754328,9460,1,5,175,25,0,0,0,0,0,0,0,0,0,12,123,10.25,1,68,1010,15.65,4,0,2,27,0.074074074
2015Jimmay Mundine,2015,Jimmay Mundine,Kansas,0,FB,73,237,31.26,,,,4.66,,0,,,,,,100.515879,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015Marcus Murphy,2015,Marcus Murphy,Missouri,0,RB,68,193,29.34,8.63,31,,4.61,11,12.8238342,29,109,4.4,,,85.4640763,4157.347231,8059.916625,1,7,230,28,0,0,0,0,0,0,0,0,0,28,269,1525,5.85,13,39,291,7.4,0,2,28,0.071428571
2015Tyler Murphy,2015,Tyler Murphy,Boston College,0,QB,73,210,27.7,,,,4.78,,0,,,,,,80.45215913,0,0,0,#N/A,0,13,131,230,57,1623,7.1,6.2,13,10,126.2,180,1179,6.6,11,0,0,0,0,0,0,0,0
2015Mark Myers,2015,Mark Myers,John Carroll (OH),0,QB,76,220,26.78,,,,4.92,,0,,,,,,75.09175688,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015Conner Neighbors,2015,Conner Neighbors,Louisiana State,0,FB,70,242,34.72,,,,4.72,,0,,,,,,97.51633421,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015DeMarieya Nelson,2015,DeMarieya Nelson,Arizona State,0,FB,74,235,30.17,,,,4.76,,0,,,,,,91.55246608,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2015J.J. Nelson,2015,J.J. Nelson,Alabama-Birmingham,0,WR,70.25,156,22.22,8.25,31.13,,4.28,,0,36,127,4.15,7.02,11.89,92.97785397,3744,7032.122866,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,7,67,10,0,77,1501,19.4,12,0,0,0,0
2015Levi Norwood,2015,Levi Norwood,Baylor,0,WR,73,193,25.46,,,,4.52,,0,,,,,,92.47696441,0,0,0,#N/A,0,36,0,0,0,0,0,0,0,0,0,4,24,5.35,1,122,1539,12.3,11,0,0,0,0
2015Gary Nova,2015,Gary Nova,Rutgers,0,QB,73,222,29.29,,,,4.63,,0,,,,,,96.61821418,0,0,0,#N/A,0,46,689,1245,54.95,9258,7.375,6.7,73,51,128.1,140,-256,-2.25,4,0,0,0,0,0,0,0,0
2015Nick O'Leary,2015,Nick O'Leary,Florida State,0,TE,75.25,252,31.29,9.38,29.75,,4.93,21,18.75,30.5,110,4.5,7.4,12.4,85.31843083,5566.861953,10571.99319,1,6,194,25,0,0,0,0,0,0,0,0,0,0,0,0,1,81,1175,14.9,13,0,6,59,0.101694915
2015James OShaughnessy,2015,James OShaughnessy,Illinois State,0,TE,76,245,29.82,,,,4.69,,0,,,,,,101.275573,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015Brian Parker,2015,Brian Parker,Albany (NY),0,TE,76,265,32.25,,,,4.72,,0,,,,,,106.7844156,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2015DeVante Parker,2015,DeVante Parker,Louisville,0,WR,74.63,209,26.38,9.25,33.25,15,4.45,17,18.30143541,36.5,125,,,,106.5948537,5050.713217,9346.764146,1,1,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2484,18.2,27,0,32,83,0.385542169
2015Kevin Parks,2015,Kevin Parks,Virginia,0,RB,66,201,32.44,,,,4.53,,0,,,,,,95.46259703,0,0,0,#N/A,0,48,0,0,0,0,0,0,0,0,0,48,728,3219,4.425,29,103,779,7.525,0,0,0,0
2015Breshad Perriman,2015,Breshad Perriman,Central Florida,0,WR,74,212,27.22,9.25,32,,4.52,,0,,,,,,101.5809143,0,0,1,1,26,25,0,0,0,0,0,0,0,0,0,1,0,0,0,89,1855,20.85,13,0,14,63,0.222222222
2015Bryce Petty,2015,Bryce Petty,Baylor,0,QB,74.88,230,28.84,10,31.88,31,4.87,,0,34,121,4.13,6.91,,81.779036,5364.475743,10120,1,4,103,25,520,831,62.55,8055,9.7,10.65,61,10,166.05,178,310,1.7,20,0,0,0,0,0,4,10,0.4
2015Shakim Phillips,2015,Shakim Phillips,Boston College,0,WR,74,206,26.45,,,,4.42,,0,,,,,,107.9463939,0,0,0,#N/A,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,60,805,13.5,4,0,0,0,0
2015Casey Pierce,2015,Casey Pierce,Kent State (OH),0,TE,75,244,30.49,,,,4.78,,0,,,,,,93.4777468,0,0,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1005,10.85,11,0,0,0,0
2015Kyle Prater,2015,Kyle Prater,Northwestern,1,WR,77,228,27.03,,,,4.58,,0,,,,,,103.6341598,0,0,0,#N/A,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51,535,10.5,2,0,0,0,0
